diameter,distance from bottom
0.3617021276595745,2.0815602836879434
0.39361702127659576,2.1099290780141846
0.3723404255319149,2.124113475177305
0.37943262411347517,2.124113475177305
0.42907801418439717,2.1099290780141846
0.3617021276595745,2.0886524822695036
0.40425531914893614,2.0709219858156027
0.40425531914893614,2.0709219858156027
0.37943262411347517,2.131205673758865
0.37943262411347517,2.131205673758865
0.4326241134751773,2.1879432624113475
0.41843971631205673,2.1099290780141846
0.45390070921985815,2.0709219858156027
0.3900709219858156,2.145390070921986
0.475177304964539,2.173758865248227
0.4326241134751773,2.1560283687943262
0.43617021276595747,2.0886524822695036
0.40425531914893614,2.145390070921986
0.4929078014184397,2.145390070921986
0.4929078014184397,2.145390070921986
0.524822695035461,2.2056737588652484
0.49645390070921985,2.2375886524822697
0.4078014184397163,2.1702127659574466
0.42907801418439717,2.198581560283688
0.42907801418439717,2.1808510638297873
0.45390070921985815,2.230496453900709
0.4397163120567376,2.2624113475177303
0.37943262411347517,2.230496453900709
0.4326241134751773,2.2163120567375887
0.5070921985815603,2.297872340425532
0.46808510638297873,2.234042553191489
0.4326241134751773,2.173758865248227
0.41843971631205673,2.25177304964539
0.49645390070921985,2.2907801418439715
0.4645390070921986,2.226950354609929
0.45390070921985815,2.269503546099291
0.4716312056737589,2.3049645390070923
0.4716312056737589,2.3049645390070923
0.4929078014184397,2.3120567375886525
0.48226950354609927,2.354609929078014
0.46099290780141844,2.2872340425531914
0.40425531914893614,2.25531914893617
0.4078014184397163,2.276595744680851
0.4716312056737589,2.372340425531915
0.5070921985815603,2.2375886524822697
0.5035460992907801,2.347517730496454
0.49645390070921985,2.301418439716312
0.4148936170212766,2.3085106382978724
0.4574468085106383,2.358156028368794
0.48936170212765956,2.202127659574468
0.46099290780141844,2.3226950354609928
0.475177304964539,2.3652482269503547
0.4716312056737589,2.326241134751773
0.3475177304964539,2.2907801418439715
0.46099290780141844,2.4326241134751774
0.425531914893617,2.3085106382978724
0.4219858156028369,2.358156028368794
0.40425531914893614,2.301418439716312
0.425531914893617,2.368794326241135
0.40070921985815605,2.3900709219858154
0.44680851063829785,2.372340425531915
0.38652482269503546,2.375886524822695
0.36524822695035464,2.425531914893617
0.36524822695035464,2.375886524822695
0.3617021276595745,2.397163120567376
0.3617021276595745,2.397163120567376
0.35815602836879434,2.326241134751773
0.36524822695035464,2.2836879432624113
0.34397163120567376,2.393617021276596
0.35106382978723405,2.3368794326241136
0.375886524822695,2.3652482269503547
0.3723404255319149,2.372340425531915
0.35815602836879434,2.326241134751773
0.3617021276595745,2.3297872340425534
0.35106382978723405,2.393617021276596
0.3546099290780142,2.368794326241135
0.3475177304964539,2.3226950354609928
0.3404255319148936,2.347517730496454
0.34397163120567376,2.3191489361702127
0.3404255319148936,2.301418439716312
0.34397163120567376,2.3439716312056738
0.3546099290780142,2.1808510638297873
0.36524822695035464,2.3333333333333335
0.32269503546099293,2.2056737588652484
0.3546099290780142,2.3226950354609928
0.3475177304964539,2.24468085106383
0.34397163120567376,2.234042553191489
0.3617021276595745,2.265957446808511
0.3404255319148936,2.230496453900709
0.3049645390070922,2.1950354609929077
0.3333333333333333,2.1631205673758864
0.3475177304964539,2.131205673758865
0.33687943262411346,2.2127659574468086
0.3404255319148936,2.219858156028369
0.35106382978723405,2.1773049645390072
0.35106382978723405,2.1773049645390072
0.3404255319148936,2.0815602836879434
0.3475177304964539,2.141843971631206
0.35106382978723405,2.148936170212766
0.35106382978723405,1.9822695035460993
0.3404255319148936,2.0460992907801416
0.3191489361702128,1.9822695035460993
0.3333333333333333,2.0460992907801416
0.34397163120567376,2.021276595744681
0.3546099290780142,1.9361702127659575
0.3546099290780142,1.9361702127659575
0.3475177304964539,2.0390070921985815
0.36524822695035464,1.9858156028368794
0.34397163120567376,1.9716312056737588
0.3475177304964539,1.9609929078014185
0.3475177304964539,2.0354609929078014
0.3475177304964539,2.0354609929078014
0.35106382978723405,1.9432624113475176
0.35106382978723405,1.9432624113475176
0.3475177304964539,2.00354609929078
0.35106382978723405,1.8865248226950355
0.3546099290780142,1.946808510638298
0.35815602836879434,1.8936170212765957
0.3546099290780142,1.9113475177304964
0.34397163120567376,1.8404255319148937
0.3262411347517731,1.851063829787234
0.3333333333333333,1.8475177304964538
0.3191489361702128,1.8581560283687943
0.3546099290780142,1.7872340425531914
0.375886524822695,1.8794326241134751
0.3829787234042553,1.8829787234042554
0.3262411347517731,1.8546099290780143
0.40070921985815605,1.7765957446808511
0.3617021276595745,1.8297872340425532
0.36524822695035464,1.7801418439716312
0.3617021276595745,1.822695035460993
0.4219858156028369,1.8652482269503545
0.35106382978723405,1.7801418439716312
0.40070921985815605,1.8085106382978724
0.3971631205673759,1.8085106382978724
0.41843971631205673,1.801418439716312
0.35106382978723405,1.7588652482269505
0.35106382978723405,1.826241134751773
0.40425531914893614,1.801418439716312
0.4078014184397163,1.8120567375886525
0.36879432624113473,1.8297872340425532
0.4645390070921986,1.8368794326241136
0.37943262411347517,1.822695035460993
0.4148936170212766,1.8085106382978724
0.3723404255319149,1.7553191489361701
0.35106382978723405,1.8404255319148937
0.3723404255319149,1.822695035460993
0.41843971631205673,1.7943262411347518
0.3723404255319149,1.8297872340425532
0.425531914893617,1.8049645390070923
0.42907801418439717,1.8652482269503545
0.46808510638297873,1.8865248226950355
0.42907801418439717,1.900709219858156
0.4858156028368794,1.875886524822695
0.46099290780141844,1.8900709219858156
0.5035460992907801,1.9078014184397163
0.43617021276595747,1.9680851063829787
0.4148936170212766,1.9609929078014185
0.5035460992907801,1.9397163120567376
0.5177304964539007,1.9574468085106382
0.450354609929078,1.9716312056737588
0.450354609929078,1.9929078014184398
0.43617021276595747,1.9787234042553192
0.46808510638297873,1.975177304964539
0.3617021276595745,1.925531914893617
0.4326241134751773,1.9893617021276595
0.46808510638297873,2.0106382978723403
0.450354609929078,1.9893617021276595
0.4148936170212766,1.9574468085106382
0.450354609929078,2.074468085106383
0.3829787234042553,1.9361702127659575
0.4432624113475177,1.9893617021276595
0.425531914893617,2.00709219858156
0.375886524822695,2.0567375886524824
0.4219858156028369,2.024822695035461
0.4148936170212766,2.0425531914893615
0.425531914893617,2.024822695035461
0.40070921985815605,2.0425531914893615
0.5106382978723404,1.9680851063829787
0.41843971631205673,1.975177304964539
0.4148936170212766,2.0851063829787235
0.4716312056737589,2.078014184397163
0.4397163120567376,2.0921985815602837
0.41134751773049644,2.0425531914893615
0.450354609929078,2.0673758865248226
0.44680851063829785,2.0851063829787235
0.3829787234042553,2.0390070921985815
0.3829787234042553,2.0390070921985815
0.4148936170212766,2.0425531914893615
0.40425531914893614,2.1099290780141846
0.40070921985815605,2.078014184397163
0.3829787234042553,2.0638297872340425
0.3723404255319149,2.0815602836879434
0.37943262411347517,2.0815602836879434
0.40425531914893614,2.0354609929078014
0.36879432624113473,2.145390070921986
0.39361702127659576,2.0354609929078014
0.3723404255319149,2.131205673758865
0.4397163120567376,2.095744680851064
0.5035460992907801,2.1382978723404253
0.4219858156028369,2.102836879432624
0.4219858156028369,2.102836879432624
0.40070921985815605,2.0567375886524824
0.3971631205673759,2.0851063829787235
0.4148936170212766,2.078014184397163
0.4148936170212766,2.078014184397163
0.4326241134751773,2.078014184397163
0.4432624113475177,2.152482269503546
0.3971631205673759,2.1347517730496453
0.36879432624113473,2.074468085106383
0.46808510638297873,2.0886524822695036
0.41134751773049644,2.106382978723404
0.4148936170212766,2.049645390070922
0.4078014184397163,2.0602836879432624
0.37943262411347517,2.127659574468085
0.4432624113475177,2.1134751773049647
0.3971631205673759,2.049645390070922
0.3829787234042553,2.0886524822695036
0.46808510638297873,2.117021276595745
